Z_PK,Z_ENT,Z_OPT,ZUUIDHASH,ZEVENT,ZSOURCE,ZCATEGORYTYPE,ZINTEGERVALUE,ZCOMPATIBILITYVERSION,ZENDDAYOFWEEK,ZENDSECONDOFDAY,ZHASCUSTOMMETADATA,ZHASSTRUCTUREDMETADATA,ZSECONDSFROMGMT,ZSHOULDSYNC,ZSTARTDAYOFWEEK,ZSTARTSECONDOFDAY,ZVALUECLASS,ZVALUEINTEGER,ZVALUETYPECODE,ZSTRUCTUREDMETADATA,ZVALUE,Z9_VALUE,ZIDENTIFIERTYPE,ZQUANTITYTYPE,ZCREATIONDATE,ZLOCALCREATIONDATE,ZCONFIDENCE,ZENDDATE,ZSTARTDATE,ZVALUEDOUBLE,ZDOUBLEVALUE,ZUUID,ZSTREAMNAME,ZVALUESTRING,ZSTRING,ZMETADATA
23079,11,1,-5693720812963497028,,,,,0,5,80098,0,1,7200,0,5,80093,1,6782142410539656410,6584185901589580638,2645.0,,,,,744761698.49108,744761698.49108,1.0,744761698.0,744761693.0,6.782142410539656e+18,,AC926DA0-BE91-4217-BF2D-490564640B4A,/app/usage,com.apple.iWork.Numbers,,
23080,11,1,4932053018115780540,,,,,0,5,80195,0,1,7200,0,5,80098,1,2265061383570402976,6584185901589580638,2645.0,,,,,744761795.631171,744761795.631171,1.0,744761795.0,744761698.0,2.265061383570403e+18,,EBE16F36-50B8-4A66-9832-2966277C8D4B,/app/usage,com.brave.Browser,,
23081,11,1,6125338808953063286,,,,,0,5,80228,0,1,7200,0,5,80195,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744761828.383532,744761828.383532,1.0,744761828.0,744761795.0,1.5031132373507439e+19,,CF865534-33C3-471F-BD52-B4C38ED4677F,/app/usage,com.microsoft.VSCode,,
23082,11,1,-4108079646483942601,,,,,0,5,80271,0,1,7200,0,5,80228,1,2265061383570402976,6584185901589580638,2645.0,,,,,744761871.43362,744761871.43362,1.0,744761871.0,744761828.0,2.265061383570403e+18,,11E3E9C1-4498-4F83-9713-137C91452C65,/app/usage,com.brave.Browser,,
23083,11,1,-4405267569467367938,,,,,0,5,80303,0,1,7200,0,5,80271,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744761903.866163,744761903.866163,1.0,744761903.0,744761871.0,1.5031132373507439e+19,,DFD4A082-24F6-48D4-AC81-A8CC701926E9,/app/usage,com.microsoft.VSCode,,
23084,11,1,1965465922762344309,,,,,0,5,80306,0,1,7200,0,5,80303,1,2265061383570402976,6584185901589580638,2645.0,,,,,744761906.554071,744761906.554071,1.0,744761906.0,744761903.0,2.265061383570403e+18,,FB9B8780-75A3-4650-AC54-4FB5EFA673C7,/app/usage,com.brave.Browser,,
23085,11,1,2943748474754321731,,,,,0,5,80342,0,1,7200,0,5,80306,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744761942.17439,744761942.17439,1.0,744761942.0,744761906.0,1.5031132373507439e+19,,15A389C6-7FEE-465D-9228-A5D558178CD5,/app/usage,com.microsoft.VSCode,,
23086,11,1,7788515024350956695,,,,,0,5,80357,0,1,7200,0,5,80342,1,2265061383570402976,6584185901589580638,2645.0,,,,,744761957.443564,744761957.443564,1.0,744761957.0,744761942.0,2.265061383570403e+18,,FA796D10-34A6-4E7C-B4B9-4695A5EE5E27,/app/usage,com.brave.Browser,,
23087,11,1,8137883155149405045,,,,,0,5,80369,0,1,7200,0,5,80357,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744761970.042213,744761970.042213,1.0,744761969.0,744761957.0,1.5031132373507439e+19,,ED5DEA38-DF68-483F-94C2-92733031F3BD,/app/usage,com.microsoft.VSCode,,
23088,11,1,5315771345407441238,,,,,0,5,80375,0,1,7200,0,5,80369,1,2265061383570402976,6584185901589580638,2645.0,,,,,744761975.423201,744761975.423201,1.0,744761975.0,744761969.0,2.265061383570403e+18,,9D229B8A-274C-4BA2-AD39-324C04AB1812,/app/usage,com.brave.Browser,,
23089,11,1,751601730572813819,,,,,0,5,80409,0,1,7200,0,5,80375,1,-3415611700202112343,6584185901589580638,2645.0,,,,,744762009.529579,744762009.529579,1.0,744762009.0,744761975.0,1.5031132373507439e+19,,BFA4CF7E-E024-465A-85C1-F34CA77A9EB5,/app/usage,com.microsoft.VSCode,,
23090,11,1,-3497446737999511167,,,,,0,5,80461,0,1,7200,0,5,80409,1,2265061383570402976,6584185901589580638,2645.0,,,,,744762061.602649,744762061.602649,1.0,744762061.0,744762009.0,2.265061383570403e+18,,E8DE7BE4-5783-4ED6-BBD1-87BFAB2D6CE0,/app/usage,com.brave.Browser,,
23091,11,1,8400578483986221395,,,,,0,5,80460,0,0,7200,0,5,80056,2,1,-2475731913145812025,,,,,,744762061.62032,744762061.62032,1.0,744762060.0,744761656.0,1.0,,55985914-5B26-4136-AE5D-ED44EC8A5EDA,/display/isBacklit,,,
23092,11,1,-4624505540052197680,,,,,0,5,80468,0,0,7200,0,5,80468,1,4625102430714171670,-635635896434291546,,,,,,744762068.825354,744762068.825749,1.0,744762068.305629,744157268.684458,4.625102430714171e+18,,5BAF5424-62A2-4458-9D4D-3C0316960F10,/knowledge-sync-addition-window/3B75B703-4E06-5939-9BF5-B43E5DDD01EA,Cloud(Up),,
23093,11,1,-7632073813965680080,,,,,0,5,80469,0,0,7200,0,7,0,1,4625102430714171670,-635635896434291546,,,,,,744762069.993308,744762069.993308,1.0,744762069.991093,-63114076800.0,4.625102430714171e+18,,A0D5E8B1-D992-4F85-AAD2-5478D47CD70B,/knowledge-sync-deletion-bookmark/3B75B703-4E06-5939-9BF5-B43E5DDD01EA,Cloud(Up),,
23094,11,1,-6522057811799883368,,,,,0,5,34860,0,0,7200,0,5,80460,2,0,-2475731913145812025,,,,,,744802861.678938,744802861.678938,1.0,744802860.0,744762060.0,0.0,,BC842DB3-9623-4A50-B4A2-9C0E4BD5B3E3,/display/isBacklit,,,
23095,11,1,1786639976713065607,,,,,0,5,34860,0,0,7200,0,5,34860,2,1,-2475731913145812025,,,,,,744802861.746851,744802861.746851,1.0,744802860.0,744802860.0,1.0,,4601EC6B-8ECC-4E6E-9234-A3206F2916BE,/display/isBacklit,,,
23096,11,1,-770018416997409094,,,,,0,5,34860,0,0,7200,0,5,34860,2,0,-2475731913145812025,,,,,,744802861.784877,744802861.784877,1.0,744802860.0,744802860.0,0.0,,C9AB3B11-14E1-471E-A0F5-DA1723DF56D9,/display/isBacklit,,,
23097,11,1,6865712358368610888,,,,,0,5,34860,0,0,7200,0,5,34860,2,1,-2475731913145812025,,,,,,744802861.832696,744802861.832696,1.0,744802860.0,744802860.0,1.0,,887F9135-7BB3-48B1-A028-59A47105007B,/display/isBacklit,,,
23098,11,1,6779108428149615972,,,,,0,6,34784,0,0,7200,0,6,79340,2,0,-2475731913145812025,,,,,,744889184.788485,744889184.788485,1.0,744889184.0,744847340.0,0.0,,813E9CC9-07FA-4DA8-B605-7F617D963B2B,/display/isBacklit,,,
23099,11,1,-8830113796605488808,,,,,0,6,34784,0,0,7200,0,6,34784,2,1,-2475731913145812025,,,,,,744889184.833825,744889184.833825,1.0,744889184.0,744889184.0,1.0,,6A3385FA-461A-4783-8989-A53D055D9304,/display/isBacklit,,,
23100,11,1,-3201268655419172046,,,,,0,6,34784,0,0,7200,0,6,34784,2,0,-2475731913145812025,,,,,,744889184.859804,744889184.859804,1.0,744889184.0,744889184.0,0.0,,BCB1906E-A39F-41E8-A2C2-D65CD4552173,/display/isBacklit,,,
23101,11,1,6679017541091993786,,,,,0,6,34784,0,0,7200,0,6,34784,2,1,-2475731913145812025,,,,,,744889184.87765,744889184.87765,1.0,744889184.0,744889184.0,1.0,,9E7B6F4C-02D4-4F8A-A832-5303EFDF4270,/display/isBacklit,,,
23102,11,1,804116887432121857,,,,,0,7,34036,0,0,7200,0,7,29992,2,0,-2475731913145812025,,,,,,744974838.370205,744974838.370205,1.0,744974836.0,744970792.0,0.0,,6680C21A-513D-4825-AB20-33FFC6C73A88,/display/isBacklit,,,
23103,11,1,-8697597628387811624,,,,,0,7,34036,0,0,7200,0,7,34036,2,1,-2475731913145812025,,,,,,744974838.514375,744974838.514375,1.0,744974836.0,744974836.0,1.0,,CB4DCAC0-A707-4B33-978C-D10F7DC6EED9,/display/isBacklit,,,
23104,11,1,5046725929132233346,,,,,0,7,34036,0,0,7200,0,7,34036,2,0,-2475731913145812025,,,,,,744974838.526124,744974838.526124,1.0,744974836.0,744974836.0,0.0,,FF6F7DE7-BDA2-41E6-9374-4A3CF0F2A7FD,/display/isBacklit,,,
23105,11,1,-695121141807068807,,,,,0,7,34036,0,0,7200,0,7,34036,2,1,-2475731913145812025,,,,,,744974838.532374,744974838.532374,1.0,744974836.0,744974836.0,1.0,,AC0BE522-1E60-4544-A102-1BA5C6F63B90,/display/isBacklit,,,
23106,11,1,3268719336236097858,,,,,0,1,1808,0,0,7200,0,7,34036,2,0,-2475731913145812025,,,,,,745029011.402457,745029011.402457,1.0,745029008.0,744974836.0,0.0,,A89B164D-349B-4646-8488-D3ED4EED58E1,/display/isBacklit,,,
23107,11,1,8288170242967815693,,,,,0,1,1853,0,1,7200,0,1,1822,1,2265061383570402976,6584185901589580638,2645.0,,,,,745029053.758293,745029053.758293,1.0,745029053.0,745029022.0,2.265061383570403e+18,,D76D1CFB-309D-4AE1-89FA-F0E308BE5384,/app/usage,com.brave.Browser,,
23108,11,1,-3493678993101019327,,,,,0,1,1859,0,1,7200,0,1,1853,1,-3415611700202112343,6584185901589580638,2645.0,,,,,745029059.823825,745029059.823825,1.0,745029059.0,745029053.0,1.5031132373507439e+19,,6F67CBFD-891E-4E92-A813-D14FA19BA282,/app/usage,com.microsoft.VSCode,,
23109,11,1,-8550654486967536900,,,,,0,1,1974,0,1,7200,0,1,1859,1,3435207421084723711,6584185901589580638,2645.0,,,,,745029174.207595,745029174.207595,1.0,745029174.0,745029059.0,3.4352074210847237e+18,,D7E5F543-53D8-4652-A86F-EDCFE6971C99,/app/usage,com.apple.systempreferences,,
23110,11,1,-4906207616258349601,,,,,0,1,2347,0,1,7200,0,1,2037,1,2265061383570402976,6584185901589580638,2645.0,,,,,745029547.818677,745029547.818677,1.0,745029547.0,745029237.0,2.265061383570403e+18,,A764282F-F2EB-4648-B987-3C05586609B5,/app/usage,com.brave.Browser,,
23111,11,1,1956071798677080166,,,,,0,1,2351,0,1,7200,0,1,2347,1,2961235614696431925,6584185901589580638,2645.0,,,,,745029551.329086,745029551.329086,1.0,745029551.0,745029547.0,2.961235614696432e+18,,DFDB7E24-9981-4B62-8C22-FA229A40023F,/app/usage,com.apple.finder,,
23112,11,1,6012314508020987335,,,,,0,1,2368,0,1,7200,0,1,2351,1,-576059345695973984,6584185901589580638,2645.0,,,,,745029568.612405,745029568.612405,1.0,745029568.0,745029551.0,1.7870684728013578e+19,,7F791237-DDC4-4EED-87D8-CDE53AB802EC,/app/usage,com.apple.Preview,,
23113,11,1,7825249149386239775,,,,,0,1,2574,0,1,7200,0,1,2368,1,2265061383570402976,6584185901589580638,2645.0,,,,,745029774.62949,745029774.62949,1.0,745029774.0,745029568.0,2.265061383570403e+18,,D9AD86F4-6E34-4AC6-8791-31F8AB6B958A,/app/usage,com.brave.Browser,,
23114,11,1,3014469698013444536,,,,,0,1,2577,0,1,7200,0,1,2574,1,-576059345695973984,6584185901589580638,2645.0,,,,,745029777.098811,745029777.098811,1.0,745029777.0,745029774.0,1.7870684728013578e+19,,E1F8F479-67A7-498C-9644-ACBD49CCC239,/app/usage,com.apple.Preview,,
23115,11,1,794808659252159857,,,,,0,1,2639,0,1,7200,0,1,2577,1,2265061383570402976,6584185901589580638,2645.0,,,,,745029839.210357,745029839.210357,1.0,745029839.0,745029777.0,2.265061383570403e+18,,D43A1D4C-F3D7-4A4E-AC1F-E70CCB66C9E3,/app/usage,com.brave.Browser,,
23116,11,1,-5669796996467901937,,,,,0,1,2646,0,1,7200,0,1,2639,1,-576059345695973984,6584185901589580638,2645.0,,,,,745029846.534761,745029846.534761,1.0,745029846.0,745029839.0,1.7870684728013578e+19,,FAE8777F-EA4B-4A96-B4C9-7011A2128D29,/app/usage,com.apple.Preview,,
23117,11,1,-148208706050940552,,,,,0,1,2728,0,1,7200,0,1,2646,1,2265061383570402976,6584185901589580638,2645.0,,,,,745029928.598661,745029928.598661,1.0,745029928.0,745029846.0,2.265061383570403e+18,,A880E69A-94BC-464E-B6C2-538A06A90043,/app/usage,com.brave.Browser,,
23118,11,1,-897486828154597655,,,,,0,1,2733,0,1,7200,0,1,2728,1,-576059345695973984,6584185901589580638,2645.0,,,,,745029933.041288,745029933.041288,1.0,745029933.0,745029928.0,1.7870684728013578e+19,,8E99EDCB-6D52-45ED-9522-BC9B7EB3C2A8,/app/usage,com.apple.Preview,,
23119,11,1,-8390476639569708241,,,,,0,1,3111,0,1,7200,0,1,2733,1,2265061383570402976,6584185901589580638,2645.0,,,,,745030312.036967,745030312.036967,1.0,745030311.0,745029933.0,2.265061383570403e+18,,B338D5DF-7E83-4286-B1BF-D3B632D0BABA,/app/usage,com.brave.Browser,,
23120,11,1,-6867027046948337924,,,,,0,1,3142,0,1,7200,0,1,3111,1,-3415611700202112343,6584185901589580638,2645.0,,,,,745030342.148849,745030342.148849,1.0,745030342.0,745030311.0,1.5031132373507439e+19,,3AEFBBD0-E24F-45F5-83A9-3A7B058A8B59,/app/usage,com.microsoft.VSCode,,
23121,11,1,6565042579066140758,,,,,0,1,3230,0,1,7200,0,1,3142,1,2265061383570402976,6584185901589580638,2645.0,,,,,745030430.097328,745030430.097328,1.0,745030430.0,745030342.0,2.265061383570403e+18,,7149DB08-2A5A-4719-9106-0D2CEF404F5F,/app/usage,com.brave.Browser,,
23122,11,1,-8256005772081804731,,429.0,,,0,1,3231,0,1,7200,0,1,3231,1,2687269364483809848,-635635896434291546,16695.0,,,,,745030431.138264,745030431.138264,1.0,745030431.0,745030431.0,2.68726936448381e+18,,F139F457-B1D8-450C-A9F6-76983350857F,/discoverability/signals,com.apple.Safari.user-opened-tab,,
23123,11,1,2593371409769713592,,,,,0,1,3235,0,1,7200,0,1,3234,1,2939589157913874707,6584185901589580638,17089.0,,,,,745030435.72538,745030435.72538,1.0,745030435.0,745030434.0,2.939589157913875e+18,,5A67CB6C-F7B3-40F7-99DD-8224E8F108BD,/app/webUsage,com.apple.Safari,,
23124,11,1,-4006153291645551342,,,,,0,1,3247,0,1,7200,0,1,3235,1,2939589157913874707,6584185901589580638,17090.0,,,,,745030447.157363,745030447.157363,1.0,745030447.0,745030435.0,2.939589157913875e+18,,C92AF5E5-D26B-4920-8A71-6DD962073492,/app/webUsage,com.apple.Safari,,
23125,11,1,4183129278394034092,,,,,0,1,3250,0,1,7200,0,1,3247,1,2939589157913874707,6584185901589580638,17091.0,,,,,745030450.52143,745030450.52143,1.0,745030450.0,745030447.0,2.939589157913875e+18,,42975E5B-D88A-4977-95BE-315140B256E6,/app/webUsage,com.apple.Safari,,
23126,11,1,-6465029190672487609,,,,,0,1,3290,0,1,7200,0,1,3250,1,2939589157913874707,6584185901589580638,17092.0,,,,,745030490.7585,745030490.7585,1.0,745030490.0,745030450.0,2.939589157913875e+18,,18717BA3-A8C4-43E7-93C7-78507487270A,/app/webUsage,com.apple.Safari,,
23127,11,1,112612194838388419,,,,,0,1,3298,0,1,7200,0,1,3290,1,2939589157913874707,6584185901589580638,17093.0,,,,,745030498.071534,745030498.071534,1.0,745030498.0,745030490.0,2.939589157913875e+18,,20738026-2534-41C1-9EA3-0F961A443103,/app/webUsage,com.apple.Safari,,
23128,11,1,-5277259422043943446,,,,,0,1,3299,0,1,7200,0,1,3298,1,2939589157913874707,6584185901589580638,17094.0,,,,,745030499.557443,745030499.557443,1.0,745030499.0,745030498.0,2.939589157913875e+18,,EB9E93DB-B478-4647-BCFB-1F93EB05C459,/app/webUsage,com.apple.Safari,,
23129,11,1,-809552433868013058,,,,,0,1,3302,0,1,7200,0,1,3299,1,2939589157913874707,6584185901589580638,17095.0,,,,,745030502.48149,745030502.48149,1.0,745030502.0,745030499.0,2.939589157913875e+18,,1E7FE478-1E0D-499E-8253-FF8ED7197672,/app/webUsage,com.apple.Safari,,
23130,11,1,1467450765919171309,,,,,0,1,3303,0,1,7200,0,1,3302,1,2939589157913874707,6584185901589580638,17096.0,,,,,745030503.220625,745030503.220625,1.0,745030503.0,745030502.0,2.939589157913875e+18,,C891A767-C51F-41AA-9373-AD39FF618D87,/app/webUsage,com.apple.Safari,,
23131,11,1,5250213797931768064,,,,,0,1,3303,0,1,7200,0,1,3303,1,2939589157913874707,6584185901589580638,17097.0,,,,,745030503.996995,745030503.996995,1.0,745030503.0,745030503.0,2.939589157913875e+18,,4E045354-4C7A-4565-9CF5-C87A9F26C0A2,/app/webUsage,com.apple.Safari,,
23132,11,1,1686363098476735482,,,,,0,1,3339,0,1,7200,0,1,3303,1,2939589157913874707,6584185901589580638,17098.0,,,,,745030539.424642,745030539.424642,1.0,745030539.0,745030503.0,2.939589157913875e+18,,9F1D98ED-8EAA-4DD8-A8DA-32E1D8140A2D,/app/webUsage,com.apple.Safari,,
23133,11,1,-8750420243642512096,,,,,0,1,3341,0,1,7200,0,1,3232,1,2939589157913874707,6584185901589580638,2645.0,,,,,745030541.316548,745030541.316548,1.0,745030541.0,745030432.0,2.939589157913875e+18,,7DC9F5E1-EE1E-4CB3-B255-63A920C6403A,/app/usage,com.apple.Safari,,
23134,11,1,3739899246417217398,,,,,0,1,3386,0,1,7200,0,1,3341,1,2265061383570402976,6584185901589580638,2645.0,,,,,745030586.853932,745030586.853932,1.0,745030586.0,745030541.0,2.265061383570403e+18,,CD0D965F-15D1-4168-AE4F-50F4C5C3063E,/app/usage,com.brave.Browser,,
23135,11,1,4078875888498231432,,,,,0,1,3389,0,1,7200,0,1,3386,1,-576059345695973984,6584185901589580638,2645.0,,,,,745030590.003979,745030590.003979,1.0,745030589.0,745030586.0,1.7870684728013578e+19,,AA32A8B6-8F42-43CB-96DC-2E5E62A20150,/app/usage,com.apple.Preview,,
23136,11,1,-5493373439361390510,,,,,0,1,3392,0,1,7200,0,1,3389,1,2265061383570402976,6584185901589580638,2645.0,,,,,745030592.358344,745030592.358344,1.0,745030592.0,745030589.0,2.265061383570403e+18,,9F4A4D2D-EA71-44A8-87C0-E39A732EB93F,/app/usage,com.brave.Browser,,
23137,11,1,-1056304384944585253,,,,,0,1,3400,0,1,7200,0,1,3396,1,2939589157913874707,6584185901589580638,17103.0,,,,,745030600.019709,745030600.019709,1.0,745030600.0,745030596.0,2.939589157913875e+18,,324FC4F6-2662-4A53-AE1B-A6FD61BB0E8B,/app/webUsage,com.apple.Safari,,
23138,11,1,8891905778163099852,,,,,0,1,3403,0,1,7200,0,1,3400,1,2939589157913874707,6584185901589580638,17104.0,,,,,745030603.462482,745030603.462482,1.0,745030603.0,745030600.0,2.939589157913875e+18,,0E939AEC-8C56-48C1-A132-68D61CE3535C,/app/webUsage,com.apple.Safari,,
23139,11,1,-2253827132170029729,,,,,0,1,3404,0,1,7200,0,1,3403,1,2939589157913874707,6584185901589580638,17105.0,,,,,745030604.617276,745030604.617276,1.0,745030604.0,745030603.0,2.939589157913875e+18,,DB5A2A33-AFCB-46E0-8C79-E9EFA8BB26F8,/app/webUsage,com.apple.Safari,,
23140,11,1,-4899791715502613795,,,,,0,1,3405,0,1,7200,0,1,3405,1,2939589157913874707,6584185901589580638,17106.0,,,,,745030605.518582,745030605.518582,1.0,745030605.0,745030605.0,2.939589157913875e+18,,EAA55C86-3B10-4738-BB49-74D0F5BB5874,/app/webUsage,com.apple.Safari,,
23141,11,1,-7347834494920060689,,,,,0,1,3406,0,1,7200,0,1,3405,1,2939589157913874707,6584185901589580638,17107.0,,,,,745030606.982262,745030606.982262,1.0,745030606.0,745030605.0,2.939589157913875e+18,,07838BA8-FE78-4271-8375-8FC249F12BC5,/app/webUsage,com.apple.Safari,,
23142,11,1,-6814868549465012279,,,,,0,1,3430,0,1,7200,0,1,3406,1,2939589157913874707,6584185901589580638,17108.0,,,,,745030630.162567,745030630.162567,1.0,745030630.0,745030606.0,2.939589157913875e+18,,AA998699-C0EE-43DF-88BF-1B8C158EA212,/app/webUsage,com.apple.Safari,,
23143,11,1,-2158434045911614837,,,,,0,1,3430,0,1,7200,0,1,3430,1,2939589157913874707,6584185901589580638,17109.0,,,,,745030630.667516,745030630.667516,1.0,745030630.0,745030630.0,2.939589157913875e+18,,018B4637-B183-4387-9AA9-0DFB57899541,/app/webUsage,com.apple.Safari,,
23144,11,1,6286572487558997523,,,,,0,1,3431,0,1,7200,0,1,3430,1,2939589157913874707,6584185901589580638,17097.0,,,,,745030631.541174,745030631.541174,1.0,745030631.0,745030630.0,2.939589157913875e+18,,43B1B0A4-D571-4755-817E-4823C89F71E7,/app/webUsage,com.apple.Safari,,
23145,11,1,-135616798305804272,,,,,0,1,3431,0,1,7200,0,1,3431,1,2939589157913874707,6584185901589580638,17106.0,,,,,745030631.658438,745030631.658438,1.0,745030631.0,745030631.0,2.939589157913875e+18,,7F5E2D06-D7C8-4B0C-8A6D-DD2174659090,/app/webUsage,com.apple.Safari,,
23146,11,1,3960302173705800141,,,,,0,1,3441,0,1,7200,0,1,3431,1,2939589157913874707,6584185901589580638,17112.0,,,,,745030641.738172,745030641.738172,1.0,745030641.0,745030631.0,2.939589157913875e+18,,4CCD3314-6E19-4D95-9273-9E2FC945B591,/app/webUsage,com.apple.Safari,,
23147,11,1,3697004563894414576,,,,,0,1,3448,0,1,7200,0,1,3442,1,2939589157913874707,6584185901589580638,17113.0,,,,,745030648.914796,745030648.914796,1.0,745030648.0,745030642.0,2.939589157913875e+18,,56E79041-4F20-40E9-98A9-449E445C84EC,/app/webUsage,com.apple.Safari,,
23148,11,1,8920802874953553881,,,,,0,1,3527,0,1,7200,0,1,3449,1,2939589157913874707,6584185901589580638,17113.0,,,,,745030727.402039,745030727.402039,1.0,745030727.0,745030649.0,2.939589157913875e+18,,FDB507ED-8B14-4CD7-AFC0-432F96B52FC5,/app/webUsage,com.apple.Safari,,
23149,11,1,4430455015241546203,,,,,0,1,3527,0,1,7200,0,1,3392,1,2939589157913874707,6584185901589580638,2645.0,,,,,745030727.447711,745030727.447711,1.0,745030727.0,745030592.0,2.939589157913875e+18,,792B798B-6610-4FD7-BD05-52DEA3E938FE,/app/usage,com.apple.Safari,,
23150,11,1,-1635259438611916546,,,,,0,1,3527,0,1,7200,0,1,3527,1,2939589157913874707,6584185901589580638,17116.0,,,,,745030727.723268,745030727.723268,1.0,745030727.0,745030727.0,2.939589157913875e+18,,3F8E9A59-1E71-45A7-AF0F-09DF0A1508F4,/app/webUsage,com.apple.Safari,,
23151,11,1,-1876699203700115919,,,,,0,1,3541,0,1,7200,0,1,3527,1,2265061383570402976,6584185901589580638,2645.0,,,,,745030741.840602,745030741.840602,1.0,745030741.0,745030727.0,2.265061383570403e+18,,4FA6661C-E25E-4562-9DF8-96D44239EEB6,/app/usage,com.brave.Browser,,
23152,11,1,-4822265768285566536,,,,,0,1,3543,0,1,7200,0,1,3541,1,2961235614696431925,6584185901589580638,2645.0,,,,,745030743.357303,745030743.357303,1.0,745030743.0,745030741.0,2.961235614696432e+18,,2DD3BD29-4FE8-4FAF-A2DC-3F5A7A330003,/app/usage,com.apple.finder,,
23153,11,1,732457815208528468,,,,,0,1,3547,0,1,7200,0,1,3543,1,3736578466280369838,6584185901589580638,2645.0,,,,,745030747.828986,745030747.828986,1.0,745030747.0,745030743.0,3.7365784662803697e+18,,186ED763-0D17-451C-A792-B260DBAEC09F,/app/usage,com.apple.weather,,
23154,11,1,-3610876956334040769,,,,,0,1,3551,0,1,7200,0,1,3547,1,2265061383570402976,6584185901589580638,2645.0,,,,,745030751.502812,745030751.502812,1.0,745030751.0,745030747.0,2.265061383570403e+18,,7B7832DC-C9A7-48F4-9757-FE429CF8F5BE,/app/usage,com.brave.Browser,,
23155,11,1,-1648163919725849346,,,,,0,1,3797,0,1,7200,0,1,3551,1,2939589157913874707,6584185901589580638,17121.0,,,,,745030997.938834,745030997.938834,1.0,745030997.0,745030751.0,2.939589157913875e+18,,A0E26337-3ED3-4620-AEFA-AE8B273FF182,/app/webUsage,com.apple.Safari,,
23156,11,1,3159462040704633701,,,,,0,1,3799,0,1,7200,0,1,3798,1,2939589157913874707,6584185901589580638,17122.0,,,,,745030999.099158,745030999.099158,1.0,745030999.0,745030998.0,2.939589157913875e+18,,5E5E3412-632C-450F-A6E1-93BFFD244CF4,/app/webUsage,com.apple.Safari,,
23157,11,1,-7622521937005700016,,,,,0,1,3799,0,1,7200,0,1,3551,1,2939589157913874707,6584185901589580638,2645.0,,,,,745030999.163266,745030999.163266,1.0,745030999.0,745030751.0,2.939589157913875e+18,,FF03FB87-A47F-471D-B0FE-A8E177FAC039,/app/usage,com.apple.Safari,,
23158,11,1,-856689405802034147,,,,,0,1,3800,0,1,7200,0,1,3799,1,-576059345695973984,6584185901589580638,2645.0,,,,,745031000.27463,745031000.27463,1.0,745031000.0,745030999.0,1.7870684728013578e+19,,B7A5E870-CE7C-4D05-A6AD-9CE32BB33FA0,/app/usage,com.apple.Preview,,
23159,11,1,4358279350563082305,,,,,0,1,3802,0,1,7200,0,1,3799,1,2939589157913874707,6584185901589580638,17125.0,,,,,745031002.218277,745031002.218277,1.0,745031002.0,745030999.0,2.939589157913875e+18,,F773582C-45C8-4CCE-ACDE-67D4361689E5,/app/webUsage,com.apple.Safari,,
23160,11,1,-7607351697973320085,,,,,0,1,3845,0,1,7200,0,1,3800,1,2265061383570402976,6584185901589580638,2645.0,,,,,745031045.609709,745031045.609709,1.0,745031045.0,745031000.0,2.265061383570403e+18,,7CAD3204-46C0-4137-842C-D23C09044395,/app/usage,com.brave.Browser,,
23161,11,1,828035350979421778,,,,,0,1,4042,0,1,7200,0,1,3845,1,-3415611700202112343,6584185901589580638,2645.0,,,,,745031242.699931,745031242.699931,1.0,745031242.0,745031045.0,1.5031132373507439e+19,,BF86B505-88FC-4969-9BA6-6F2D2D7D039B,/app/usage,com.microsoft.VSCode,,
23162,11,1,2794634651038727207,,,,,0,1,4229,0,1,7200,0,1,4042,1,2265061383570402976,6584185901589580638,2645.0,,,,,745031429.244461,745031429.244461,1.0,745031429.0,745031242.0,2.265061383570403e+18,,38026536-01B4-4617-82A2-D2A900CE90D3,/app/usage,com.brave.Browser,,
23163,11,1,8767717200144412655,,,,,0,1,4270,0,1,7200,0,1,4229,1,-3415611700202112343,6584185901589580638,2645.0,,,,,745031470.352777,745031470.352777,1.0,745031470.0,745031429.0,1.5031132373507439e+19,,9F013C4F-E60F-43C6-915A-919153B5CC76,/app/usage,com.microsoft.VSCode,,
23164,11,1,-6395359178262009343,,,,,0,1,4274,0,1,7200,0,1,4272,1,2939589157913874707,6584185901589580638,17125.0,,,,,745031474.878832,745031474.878832,1.0,745031474.0,745031472.0,2.939589157913875e+18,,D0BC5670-6095-4CDF-8831-E30A277874B7,/app/webUsage,com.apple.Safari,,
23165,11,1,-4203942380130219622,,,,,0,1,4315,0,1,7200,0,1,4270,1,6782142410539656410,6584185901589580638,2645.0,,,,,745031515.799448,745031515.799448,1.0,745031515.0,745031470.0,6.782142410539656e+18,,374A3C6D-2010-493A-AA7D-5226EC2DC675,/app/usage,com.apple.iWork.Numbers,,
23166,11,1,7615733919469329916,,,,,0,1,4315,0,1,7200,0,1,4313,1,2939589157913874707,6584185901589580638,17125.0,,,,,745031515.897574,745031515.897574,1.0,745031515.0,745031513.0,2.939589157913875e+18,,0CBCCBEE-4901-4C19-BA06-4FD9E0C59C14,/app/webUsage,com.apple.Safari,,
